,Year,Tm,Player,Age,Games,MP,PER ,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%
2571,2015,NYK,Ricky Ledo,22,12,233,7.6,0.45,0.267,0.222,7.2,9.7,8.4,13.1,1.4,0.4,19.5
2572,2015,DAL,Dwight Powell,23,24,227,13.0,0.535,0.177,0.5,8.7,15.0,11.8,5.7,1.6,2.1,10.6
2573,2015,PHI,Larry Drew,24,12,219,4.5,0.38799999999999996,0.44799999999999995,0.052000000000000005,0.5,7.3,3.7,33.9,1.4,0.0,29.6
2574,2015,TOR,Landry Fields,26,26,216,10.8,0.527,0.049,0.146,5.3,8.5,6.9,10.1,2.6,0.0,15.5
2575,2015,MIN,Jeff Adrien,28,17,215,14.2,0.494,0.0,0.8640000000000001,11.9,29.6,20.5,10.5,0.9,3.3,12.9
2576,2015,UTA,Chris Johnson,24,12,211,14.2,0.608,0.594,0.094,1.7,8.2,4.9,5.6,3.0,0.0,8.3
2577,2015,ORL,Devyn Marble,22,16,208,5.9,0.36200000000000004,0.5,0.364,2.7,14.4,8.4,11.5,2.2,0.8,15.0
2578,2015,HOU,Francisco Garcia,33,14,200,3.6,0.34700000000000003,0.7140000000000001,0.063,1.7,7.7,4.7,11.0,2.2,1.9,13.4
2579,2015,BOS,Tayshaun Prince,34,9,198,16.9,0.616,0.136,0.102,3.3,13.5,8.3,14.3,1.3,0.8,6.1
2580,2015,DET,Cartier Martin,30,23,198,1.6,0.34,0.623,0.0,0.0,11.4,5.5,8.0,0.8,0.4,8.6
2581,2015,DEN,JaVale McGee,27,17,195,16.7,0.597,0.0,0.475,7.5,19.5,13.3,0.8,0.5,7.6,15.0
2582,2015,PHI,Malcolm Thomas,26,17,194,8.2,0.49200000000000005,0.175,0.325,8.5,23.5,15.6,6.0,0.8,0.4,22.1
2583,2015,IND,A.J. Price,28,10,193,17.1,0.542,0.43799999999999994,0.20199999999999999,1.2,6.8,4.0,25.3,1.1,0.0,9.4
2584,2015,BOS,Luigi Datome,27,18,192,14.9,0.607,0.46799999999999997,0.013000000000000001,1.1,13.3,7.1,6.0,0.3,2.8,8.3
2585,2015,MIL,Miles Plumlee,26,19,189,15.0,0.488,0.0,0.136,10.4,17.4,13.9,6.0,1.6,4.9,8.8
2586,2015,PHI,Chris Johnson,24,9,187,6.0,0.425,0.65,0.133,1.7,14.0,7.5,2.7,2.4,2.2,12.4
2587,2015,WAS,DeJuan Blair,25,29,180,7.7,0.469,0.0,0.105,10.3,24.5,17.5,2.6,2.0,0.4,17.9
2588,2015,NOP,Toney Douglas,28,12,177,11.2,0.45,0.353,0.255,1.3,12.8,7.1,20.0,3.3,1.7,15.0
2589,2015,PHI,Tim Frazier,24,6,171,5.9,0.34299999999999997,0.256,0.349,2.4,10.0,6.0,40.4,1.8,0.0,26.6
2590,2015,CLE,Kendrick Perkins,30,17,167,4.7,0.494,0.0,0.195,7.7,20.3,14.1,7.2,0.6,1.9,32.1
2591,2015,DET,Shawne Williams,28,19,163,6.7,0.38799999999999996,0.433,0.11699999999999999,5.8,12.5,9.0,7.5,1.3,1.9,10.0
2592,2015,UTA,Ian Clark,23,23,161,8.3,0.47600000000000003,0.568,0.114,2.9,6.4,4.7,9.7,2.0,1.0,13.2
2593,2015,UTA,Bryce Cotton,22,15,159,14.5,0.52,0.29,0.261,2.2,10.8,6.5,17.0,1.3,0.0,13.5
2594,2015,DAL,Bernard James,29,16,158,16.0,0.593,0.0,0.852,12.5,14.6,13.5,3.4,0.6,7.7,13.9
2595,2015,OKC,Ish Smith,26,30,155,9.0,0.37799999999999995,0.111,0.2,3.5,15.0,9.3,25.6,1.3,0.5,15.5
2596,2015,MIN,Troy Daniels,23,19,154,7.4,0.44299999999999995,0.6609999999999999,0.034,4.3,10.0,7.1,13.4,1.0,0.0,11.8
2597,2015,PHI,Glenn Robinson III,21,10,153,8.6,0.473,0.302,0.18600000000000003,7.4,10.4,8.9,9.0,1.0,0.5,14.7
2598,2015,POR,Alonzo Gee,27,15,151,9.7,0.47,0.22399999999999998,0.245,5.8,11.1,8.5,6.0,2.4,0.5,12.8
2599,2015,PHO,Earl Barron,33,16,143,5.0,0.361,0.10300000000000001,0.308,10.6,10.8,10.7,4.9,1.4,1.1,10.1
2600,2015,MIL,Nate Wolters,23,11,142,5.4,0.382,0.161,0.129,1.6,11.2,6.4,10.2,1.8,0.0,8.4
2601,2015,MEM,JaMychal Green,24,20,139,15.8,0.608,0.1,0.25,13.2,18.8,16.0,4.7,1.9,1.8,21.3
2602,2015,GSW,James Michael McAdoo,22,15,137,17.7,0.564,0.0,0.568,12.2,16.8,14.6,2.1,1.8,4.9,9.8
2603,2015,CHO,Troy Daniels,23,11,135,16.1,0.62,0.61,0.11900000000000001,1.6,5.0,3.3,7.0,1.1,0.6,10.1
2604,2015,MIL,Jorge Gutierrez,26,10,131,11.1,0.589,0.07400000000000001,0.37,4.4,11.3,7.9,17.4,1.9,0.0,22.3
2605,2015,LAC,Ekpe Udoh,27,33,128,11.6,0.519,0.0,0.375,6.3,16.4,11.4,8.5,3.2,4.5,20.0
2606,2015,MIL,Chris Johnson,24,8,128,9.7,0.502,0.6,0.067,1.8,8.0,4.9,5.7,2.0,1.3,0.0
2607,2015,CHI,Nazr Mohammed,37,23,128,8.7,0.431,0.0,0.1,9.6,22.3,16.1,3.6,1.6,2.8,18.3
2608,2015,LAC,Nate Robinson,30,9,126,10.4,0.429,0.392,0.11800000000000001,2.7,7.0,4.9,23.2,2.4,0.0,13.0
2609,2015,MEM,Jarnell Stokes,21,19,126,18.6,0.578,0.0,0.757,14.6,16.3,15.4,5.2,2.1,3.3,12.4
2610,2015,LAC,Dahntay Jones,34,33,123,1.9,0.406,0.19,0.524,0.9,9.0,5.0,2.1,1.2,0.0,3.7
2611,2015,LAL,Dwight Buycks,25,6,123,13.1,0.586,0.275,0.25,1.7,9.3,5.4,18.4,1.2,0.0,21.3
2612,2015,LAC,Jordan Hamilton,24,14,122,8.3,0.5429999999999999,0.6,0.0,1.9,12.7,7.4,8.2,0.8,0.0,10.3
2613,2015,BOS,Jameer Nelson,32,6,121,8.7,0.32299999999999995,0.61,0.22,2.7,12.9,7.7,37.4,2.9,0.0,16.7
2614,2015,CLE,Brendan Haywood,35,22,119,9.1,0.49,0.0,0.433,5.9,21.9,14.0,2.5,0.9,6.6,21.9
2615,2015,UTA,Steve Novak,31,22,109,14.5,0.669,0.943,0.057,1.1,15.8,8.5,9.3,0.0,0.7,7.7
2616,2015,MIN,Glenn Robinson III,21,25,108,8.2,0.467,0.25,0.667,4.1,10.9,7.4,4.1,1.4,0.0,8.8
2617,2015,HOU,Troy Daniels,23,17,108,4.5,0.47200000000000003,0.915,0.085,0.0,6.1,3.1,5.9,0.0,0.0,9.3
2618,2015,IND,Shayne Whittington,23,20,108,20.0,0.547,0.14300000000000002,0.5479999999999999,10.3,19.3,14.8,9.6,2.4,1.5,8.8
2619,2015,SAS,Reggie Williams,28,20,105,10.5,0.45399999999999996,0.48700000000000004,0.10300000000000001,5.5,12.7,9.2,14.4,0.5,0.0,4.7
2620,2015,NOP,Nate Wolters,23,10,105,3.5,0.316,0.077,0.077,6.5,13.0,9.7,14.8,1.5,1.4,27.1
2621,2015,MIL,Kenyon Martin,37,11,104,10.0,0.43700000000000006,0.0,0.091,6.7,14.2,10.5,7.0,2.5,4.9,11.6
2622,2015,LAC,Chris Douglas-Roberts,28,12,103,3.3,0.387,0.33299999999999996,0.381,1.1,11.8,6.6,5.0,0.5,0.0,0.0
2623,2015,PHO,Shavlik Randolph,31,16,101,6.1,0.289,0.16,0.4,12.9,15.3,14.1,4.0,2.0,1.5,6.4
2624,2015,LAC,C.J. Wilcox,24,21,101,8.5,0.527,0.5,0.053,1.1,6.5,3.9,12.0,1.5,0.8,20.5
2625,2015,MIN,Kevin Garnett,38,5,98,19.3,0.58,0.032,0.129,2.3,28.9,15.2,14.3,2.6,3.2,3.0
2626,2015,BRK,Earl Clark,27,10,93,6.7,0.425,0.467,0.133,1.2,26.5,13.9,5.0,1.7,3.5,15.9
2627,2015,IND,Paul George,24,6,91,13.0,0.49200000000000005,0.449,0.22399999999999998,4.9,21.7,13.4,11.8,2.8,0.9,18.2
2628,2015,HOU,Clint Capela,20,12,90,12.1,0.409,0.0,0.7929999999999999,12.3,31.8,22.1,3.6,0.6,7.8,11.3
2629,2015,MIA,Shannon Brown,29,5,89,4.4,0.48200000000000004,0.368,0.21100000000000002,0.0,1.3,0.7,5.2,2.4,0.0,16.2
2630,2015,LAC,Jared Cunningham,23,19,89,7.3,0.452,0.39399999999999996,0.39399999999999996,1.3,9.9,5.7,16.4,1.7,0.0,15.3
2631,2015,OKC,Steve Novak,31,13,88,1.3,0.35700000000000004,0.7140000000000001,0.0,1.2,6.0,3.7,7.7,0.0,0.9,8.7
2632,2015,UTA,Jack Cooley,23,16,87,11.4,0.43200000000000005,0.0,0.955,13.3,19.8,16.6,1.8,3.7,2.8,8.8
2633,2015,CLE,A.J. Price,28,11,87,7.7,0.3,0.324,0.17600000000000002,5.4,14.3,9.9,22.1,1.8,0.0,7.6
2634,2015,LAL,Xavier Henry,23,9,86,4.9,0.424,0.0,1.8459999999999999,2.5,2.7,2.6,4.8,1.8,0.0,11.3
2635,2015,BOS,Brandan Wright,27,8,86,15.0,0.5710000000000001,0.0,0.19,8.8,12.9,10.8,14.0,0.6,4.5,18.0
2636,2015,PHO,Marcus Thornton,27,9,81,8.3,0.379,0.475,0.125,5.4,12.3,8.8,3.9,3.7,0.0,10.6
2637,2015,CLE,Lou Amundson,32,12,79,3.8,0.387,0.0,0.41700000000000004,7.4,21.5,14.5,8.7,0.7,0.0,26.0
2638,2015,NOP,Elliot Williams,25,8,77,5.6,0.382,0.45799999999999996,0.083,0.0,7.4,3.7,15.2,1.4,0.0,0.0
2639,2015,POR,Victor Claver,26,10,76,9.2,0.6,0.55,0.0,4.3,23.5,14.1,1.9,0.7,0.9,16.7
2640,2015,ATL,Austin Daye,26,8,76,12.1,0.484,0.5379999999999999,0.077,6.2,14.6,10.5,16.0,2.7,2.2,15.7
2641,2015,PHO,Reggie Bullock,23,11,75,-3.1,0.113,0.43799999999999994,0.25,1.4,13.3,7.3,3.4,0.7,2.0,10.1
2642,2015,LAL,Vander Blue,22,2,74,4.0,0.342,0.33299999999999996,0.16699999999999998,2.9,10.9,6.7,16.8,2.1,0.0,15.7
2643,2015,CHO,Jannero Pargo,35,9,73,14.9,0.5710000000000001,0.629,0.057,0.0,4.6,2.3,20.8,0.0,0.0,7.7
2644,2015,GSW,Ognjen Kuzmic,24,16,72,12.9,0.727,0.0,0.33299999999999996,10.8,14.5,12.7,11.1,1.4,1.0,26.7
2645,2015,MIN,Sean Kilpatrick,25,4,72,10.0,0.506,0.65,0.2,1.5,8.2,4.8,8.5,2.1,0.0,8.4
2646,2015,PHI,Drew Gordon,24,9,71,3.7,0.428,0.158,0.105,10.2,17.7,13.7,4.8,0.7,0.0,28.7
2647,2015,CLE,Will Cherry,23,8,69,5.8,0.34700000000000003,0.474,0.316,1.7,6.6,4.2,16.4,4.5,1.1,15.6
2648,2015,POR,Tim Frazier,24,5,68,13.7,0.557,0.33299999999999996,0.33299999999999996,3.2,10.8,7.1,36.7,1.5,0.0,25.3
2649,2015,MIN,Arinze Onuaku,27,6,68,22.8,0.7709999999999999,0.0,0.5710000000000001,11.4,24.3,17.7,10.2,0.7,3.5,10.2
2650,2015,WAS,Will Bynum,32,7,67,4.8,0.336,0.29,0.129,3.4,6.6,5.0,42.2,0.8,1.2,19.6
2651,2015,TOR,Greg Stiemsma,29,17,66,7.8,0.7170000000000001,0.0,0.5,15.7,10.5,13.1,6.6,1.6,0.0,41.8
2652,2015,CHI,Cameron Bairstow,24,18,64,2.1,0.309,0.0,0.35700000000000004,10.5,3.3,6.8,2.2,1.6,1.1,15.6
2653,2015,MIA,Zoran Dragic,25,10,62,8.0,0.48100000000000004,0.409,0.091,5.9,3.8,4.8,11.0,1.7,0.0,17.9
2654,2015,SAC,Quincy Miller,22,6,61,11.1,0.37200000000000005,0.389,0.611,3.9,18.0,11.2,7.1,5.0,3.9,11.6
2655,2015,PHI,JaVale McGee,27,6,61,6.8,0.455,0.0,0.222,6.8,16.8,11.6,5.8,0.0,1.3,20.2
2656,2015,HOU,Alexey Shved,26,9,59,9.3,0.503,0.5,0.45799999999999996,1.9,5.6,3.7,8.1,0.8,0.0,14.8
2657,2015,PHO,Tyler Ennis,20,8,58,12.0,0.503,0.28600000000000003,0.095,1.9,11.4,6.6,37.5,0.0,2.6,26.8
2658,2015,DET,Quincy Miller,22,4,58,3.6,0.3,0.55,0.0,3.6,11.7,7.5,12.7,0.9,2.7,9.1
2659,2015,LAC,Lester Hudson,30,5,56,16.0,0.5710000000000001,0.429,0.28600000000000003,2.1,13.8,8.0,12.6,5.4,1.5,16.0
2660,2015,BRK,Jorge Gutierrez,26,10,44,10.9,0.522,0.071,0.214,0.0,17.8,8.9,26.0,1.2,0.0,16.4
2661,2015,PHO,A.J. Price,28,5,44,-1.6,0.214,0.5,0.0,0.0,7.5,3.7,18.7,0.0,0.0,6.7
2662,2015,BRK,Brandon Davies,23,7,44,8.5,0.405,0.222,0.222,7.7,17.8,12.7,7.2,1.2,5.5,16.8
2663,2015,WAS,Glen Rice,24,5,43,-3.6,0.312,0.467,0.4,5.4,5.1,5.2,6.5,0.0,0.0,10.2
2664,2015,NOP,Gal Mekel,26,4,43,0.5,0.15,0.15,0.0,0.0,2.6,1.3,42.2,2.4,0.0,9.1
2665,2015,NOP,Darius Miller,24,5,43,-5.1,0.14300000000000002,0.14300000000000002,0.0,0.0,2.6,1.3,6.1,1.2,0.0,12.5
2666,2015,UTA,Elliot Williams,25,5,42,14.4,0.648,0.5379999999999999,0.154,0.0,8.2,4.1,16.1,2.5,0.0,22.4
2667,2015,MEM,Russ Smith,23,6,36,22.7,0.603,0.33299999999999996,0.867,3.2,6.3,4.8,27.3,4.3,0.0,19.4
2668,2015,BRK,Andrei Kirilenko,33,7,36,2.8,0.222,0.0,0.8,6.2,18.6,12.5,3.6,1.4,0.0,12.9
2669,2015,PHO,Jerel McNeal,27,6,36,1.2,0.379,0.182,0.182,0.0,9.2,4.6,7.8,4.2,2.1,29.6
2670,2015,HOU,K.J. McDaniels,21,10,33,4.6,0.34600000000000003,0.2,0.133,3.4,13.3,8.4,9.9,0.0,4.7,5.9
2671,2015,SAC,David Stockton,23,3,33,10.8,0.46299999999999997,0.33299999999999996,1.0,0.0,6.6,3.4,39.1,3.1,0.0,31.6
2672,2015,DEN,Ian Clark,23,7,31,11.6,0.509,0.455,0.364,0.0,10.8,5.2,9.9,4.8,2.5,13.6
2673,2015,NOP,Russ Smith,23,6,29,-16.6,0.25,0.6,0.0,0.0,11.7,5.9,9.6,0.0,0.0,41.2
2674,2015,UTA,Patrick Christopher,26,4,29,-2.6,0.25,0.33299999999999996,0.0,8.0,15.9,12.0,0.0,1.8,0.0,7.7
2675,2015,UTA,Grant Jerrett,21,3,26,13.6,0.47700000000000004,0.222,0.111,4.5,17.7,11.1,13.2,4.1,0.0,9.6
2676,2015,SAS,JaMychal Green,24,4,25,9.9,0.5710000000000001,0.28600000000000003,0.0,13.9,13.4,13.6,0.0,0.0,6.0,22.2
2677,2015,BOS,Shavlik Randolph,31,5,25,11.4,0.322,0.1,0.2,17.3,35.6,26.3,5.9,2.0,3.1,8.4
2678,2015,OKC,Grant Jerrett,21,5,25,-11.0,0.20600000000000002,0.765,0.0,4.4,12.7,8.6,5.9,0.0,6.3,10.5
2679,2015,MIN,Miroslav Raduljica,27,5,23,3.3,0.45,0.0,0.25,9.7,15.4,12.4,0.0,2.2,0.0,18.4
2680,2015,TOR,Lucas Nogueira,22,6,23,5.2,0.307,0.0,0.5,10.0,45.1,27.6,6.2,4.5,0.0,17.0
2681,2015,TOR,Bruno Caboclo,19,8,23,-1.8,0.41700000000000004,0.25,0.0,5.0,5.0,5.0,0.0,0.0,3.5,25.0
2682,2015,MIA,Andre Dawkins,23,4,22,-5.0,0.25,1.0,0.0,0.0,10.7,5.5,6.6,0.0,0.0,14.3
2683,2015,ATL,Adreian Payne,23,3,19,2.9,0.317,0.14300000000000002,0.28600000000000003,6.2,17.5,12.0,0.0,2.7,0.0,0.0
2684,2015,MIN,Ronny Turiaf,32,2,19,4.3,0.0,0.0,0.0,0.0,6.2,3.0,14.0,0.0,0.0,0.0
2685,2015,WAS,Toure' Murry,25,4,17,3.6,0.615,0.0,0.5,6.8,0.0,3.3,8.8,3.0,0.0,45.0
2686,2015,DET,Luigi Datome,27,3,17,16.7,0.45799999999999996,0.33299999999999996,0.0,6.2,20.0,12.8,24.9,3.0,0.0,14.3
2687,2015,CLE,Alex Kirk,23,5,14,8.5,0.41,0.0,0.5,8.3,0.0,4.1,10.1,0.0,0.0,0.0
2688,2015,LAL,Julius Randle,20,1,14,-7.5,0.258,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,20.5
2689,2015,DEN,Jamaal Franklin,23,3,13,4.9,0.75,1.0,0.0,8.0,8.6,8.3,32.8,0.0,6.0,60.0
2690,2015,PHO,Zoran Dragic,25,6,13,9.1,0.322,0.625,0.375,16.7,8.5,12.6,11.9,0.0,0.0,0.0
2691,2015,DAL,Ricky Ledo,22,5,11,-22.5,0.073,0.5,0.33299999999999996,9.9,10.0,10.0,11.1,0.0,0.0,22.5
2692,2015,BOS,Dwight Powell,23,5,9,34.9,0.765,0.0,0.4,0.0,12.3,6.1,0.0,11.1,0.0,25.4
2693,2015,PHO,Seth Curry,24,2,8,-11.4,0.0,0.33299999999999996,0.0,0.0,27.7,13.7,15.6,0.0,0.0,0.0
2694,2015,MEM,Tyrus Thomas,28,2,7,31.4,1.064,0.0,2.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0
2695,2015,SAC,David Wear,24,2,7,2.4,0.0,0.5,0.0,33.6,0.0,16.2,18.8,0.0,0.0,0.0
2696,2015,MEM,Kalin Lucas,25,1,6,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0
2697,2015,UTA,Jerrelle Benimon,23,2,3,4.7,0.0,0.0,0.0,38.7,76.6,57.8,0.0,0.0,0.0,100.0
2698,2015,SAC,Sim Bhullar,22,3,3,44.3,0.5,0.0,0.0,0.0,36.5,18.9,78.5,0.0,26.3,0.0
2699,2015,SAC,Eric Moreland,23,3,2,40.8,1.0,0.0,0.0,0.0,54.8,28.4,0.0,0.0,0.0,0.0
2700,2015,PHI,Malcolm Lee,24,1,2,-19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2701,2015,UTA,Toure' Murry,25,1,1,-41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,2016,ATL,Paul Millsap,30,9,312,22.5,0.581,0.33299999999999996,0.423,5.9,21.4,13.9,18.3,3.3,2.6,12.6
2703,2016,ORL,Victor Oladipo,23,8,308,14.5,0.45399999999999996,0.313,0.134,1.5,18.8,10.5,18.1,2.2,1.9,9.6
2704,2016,ORL,Evan Fournier,23,8,302,15.4,0.58,0.408,0.20800000000000002,0.7,9.9,5.5,10.1,1.6,0.0,10.3
2705,2016,IND,George Hill,29,8,299,16.3,0.602,0.495,0.363,1.4,10.3,5.8,15.9,2.4,0.8,13.9
2706,2016,POR,Damian Lillard,25,8,293,26.3,0.602,0.424,0.242,1.9,7.6,4.8,35.7,1.5,0.5,14.1
2707,2016,IND,Paul George,25,8,287,23.8,0.556,0.34299999999999997,0.413,6.7,19.6,13.0,26.3,2.3,0.6,15.1
2708,2016,ATL,Al Horford,29,9,286,21.5,0.552,0.23399999999999999,0.141,8.5,19.2,14.0,14.0,1.2,4.3,9.9
2709,2016,ATL,Jeff Teague,27,9,284,20.6,0.542,0.218,0.376,1.6,9.1,5.5,33.8,2.2,1.7,16.2
2710,2016,CHI,Jimmy Butler,26,8,283,20.6,0.5579999999999999,0.27899999999999997,0.441,1.5,13.2,7.7,13.5,2.8,1.7,7.0
2711,2016,HOU,James Harden,26,7,276,23.1,0.547,0.49700000000000005,0.589,2.7,13.7,8.1,27.1,2.1,1.7,15.5
2712,2016,POR,C.J. McCollum,24,8,276,19.0,0.561,0.34299999999999997,0.14300000000000002,2.4,10.4,6.5,15.6,1.1,0.3,9.7
2713,2016,DET,Marcus Morris,26,7,272,15.5,0.513,0.253,0.34299999999999997,5.5,12.0,8.6,8.9,1.7,0.6,10.2
2714,2016,GSW,Stephen Curry,27,8,270,37.4,0.71,0.547,0.33299999999999996,2.5,13.7,8.4,30.6,3.3,0.5,11.2
2715,2016,HOU,Ty Lawson,28,7,270,9.5,0.46799999999999997,0.353,0.441,2.0,9.9,5.9,22.7,1.6,0.3,19.8
2716,2016,GSW,Draymond Green,25,8,268,15.9,0.519,0.377,0.26,6.2,17.9,12.3,24.3,1.8,2.1,17.3
2717,2016,POR,Al-Farouq Aminu,25,8,267,13.0,0.534,0.376,0.306,4.1,22.0,13.2,8.3,0.9,1.7,15.7
2718,2016,DET,Kentavious Caldwell-Pope,22,7,266,14.0,0.545,0.368,0.218,1.5,9.7,5.4,6.6,2.1,0.6,9.5
2719,2016,IND,Monta Ellis,30,8,264,9.0,0.41,0.225,0.147,1.2,10.0,5.5,24.4,2.3,0.6,16.2
2720,2016,DET,Andre Drummond,22,7,262,26.8,0.52,0.0,0.505,18.3,38.2,27.7,4.1,2.5,4.0,11.5
2721,2016,OKC,Kevin Durant,27,7,261,29.2,0.628,0.31,0.359,0.9,18.8,10.1,12.9,1.1,2.8,8.7
2722,2016,HOU,Trevor Ariza,30,7,258,10.3,0.491,0.597,0.23600000000000002,2.1,15.1,8.4,8.4,2.4,0.6,11.2
2723,2016,ATL,Kent Bazemore,26,9,258,17.3,0.616,0.405,0.203,0.9,17.5,9.5,13.8,3.6,1.6,15.7
2724,2016,CHI,Derrick Rose,27,8,256,9.8,0.415,0.14,0.20199999999999999,1.3,9.0,5.4,29.6,0.6,0.3,15.6
2725,2016,SAC,Rajon Rondo,29,8,255,14.0,0.435,0.157,0.13699999999999998,3.2,19.2,10.7,37.0,3.0,0.0,20.0
2726,2016,TOR,DeMar DeRozan,26,7,252,20.0,0.547,0.105,0.695,2.7,10.4,6.6,19.0,1.6,1.0,12.2
2727,2016,OKC,Russell Westbrook,27,7,250,30.0,0.56,0.23800000000000002,0.265,7.3,14.1,10.8,51.0,2.9,0.3,17.2
2728,2016,MEM,Mike Conley,28,8,250,17.1,0.506,0.344,0.302,2.4,9.8,5.8,34.3,1.4,0.0,12.1
2729,2016,MIL,Khris Middleton,24,7,250,12.1,0.521,0.349,0.314,1.4,11.9,6.7,13.3,1.0,0.3,8.4
2730,2016,LAC,Blake Griffin,26,7,249,31.6,0.629,0.022000000000000002,0.382,5.9,22.4,14.7,22.4,0.8,1.1,7.6
2731,2016,MEM,Zach Randolph,34,8,248,16.7,0.528,0.01,0.18,7.8,24.4,15.5,10.3,1.2,0.0,12.9
2732,2016,SAC,Rudy Gay,29,8,248,13.5,0.45,0.17600000000000002,0.14,6.6,16.4,11.2,13.9,1.7,0.7,10.0
2733,2016,PHO,Brandon Knight,24,7,246,15.4,0.514,0.409,0.13,2.1,10.9,6.4,21.1,1.7,2.0,16.5
2734,2016,TOR,Kyle Lowry,29,7,242,20.7,0.5489999999999999,0.384,0.40399999999999997,2.8,13.0,8.0,32.2,3.3,1.4,16.5
2735,2016,CHI,Pau Gasol,35,8,242,19.8,0.488,0.048,0.19,6.7,22.6,15.1,10.8,1.4,5.3,7.3
2736,2016,PHO,Eric Bledsoe,26,7,241,22.9,0.541,0.213,0.361,0.8,9.3,5.0,31.7,2.9,1.7,12.4
2737,2016,CLE,LeBron James,31,7,241,26.8,0.529,0.184,0.33299999999999996,2.3,17.7,10.3,34.9,3.1,1.0,10.0
2738,2016,OKC,Serge Ibaka,26,7,241,15.1,0.5,0.07400000000000001,0.111,9.9,16.8,13.5,5.2,0.6,5.4,10.5
2739,2016,ORL,Tobias Harris,23,8,240,16.7,0.531,0.204,0.306,9.3,19.0,14.3,12.0,0.8,1.1,13.9
2740,2016,GSW,Harrison Barnes,23,8,238,15.1,0.5479999999999999,0.313,0.27699999999999997,4.6,13.4,9.3,12.1,1.0,0.3,7.9
2741,2016,NYK,Carmelo Anthony,31,7,238,19.3,0.494,0.258,0.341,3.9,19.4,11.4,20.1,1.3,1.3,8.4
2742,2016,DEN,Danilo Gallinari,27,7,238,17.5,0.545,0.273,0.523,4.5,10.5,7.5,8.3,0.8,2.1,6.1
2743,2016,ORL,Elfrid Payton,21,8,238,12.1,0.46,0.17600000000000002,0.162,4.2,7.4,5.9,30.1,2.3,1.1,20.9
2744,2016,MEM,Marc Gasol,31,8,238,14.2,0.491,0.011000000000000001,0.456,4.3,19.6,11.4,19.8,0.0,2.2,12.9
2745,2016,PHI,Jahlil Okafor,20,7,237,16.9,0.518,0.0,0.314,7.6,14.7,11.0,8.2,0.4,2.8,12.4
2746,2016,MEM,Courtney Lee,30,8,236,11.8,0.479,0.368,0.289,2.6,7.9,5.0,8.6,2.4,0.4,5.5
2747,2016,GSW,Klay Thompson,25,8,235,15.1,0.569,0.39799999999999996,0.111,0.5,13.6,7.4,12.7,1.2,1.8,14.4
2748,2016,BRK,Joe Johnson,34,7,234,10.4,0.414,0.29100000000000004,0.228,4.1,13.7,8.6,17.9,1.1,0.4,8.4
2749,2016,SAS,Kawhi Leonard,24,7,232,25.2,0.5920000000000001,0.195,0.146,3.7,20.1,12.7,6.0,3.0,3.2,8.4
2750,2016,BRK,Brook Lopez,27,7,232,23.5,0.598,0.02,0.41600000000000004,7.9,19.7,13.4,9.9,0.0,4.4,12.5
2751,2016,MIL,Greg Monroe,25,7,231,25.5,0.585,0.0,0.35100000000000003,10.7,19.8,15.3,18.5,2.5,2.7,10.7
2752,2016,CLE,Kevin Love,27,7,231,20.3,0.518,0.439,0.168,11.6,28.8,20.5,13.0,0.4,2.0,11.5
2753,2016,DET,Reggie Jackson,25,7,229,22.7,0.535,0.214,0.305,1.7,12.8,6.9,32.9,2.0,0.7,16.3
2754,2016,NOP,Anthony Davis,22,6,229,23.8,0.56,0.13,0.565,5.3,23.1,13.5,10.5,1.7,5.9,11.2
2755,2016,LAC,DeAndre Jordan,27,7,224,20.2,0.649,0.0,1.0,10.0,31.9,21.7,5.3,0.4,8.6,16.7
2756,2016,MIA,Chris Bosh,31,7,223,23.1,0.546,0.35100000000000003,0.298,3.1,29.5,16.9,8.4,1.8,2.1,1.8
2757,2016,SAC,Marco Belinelli,29,8,223,12.3,0.522,0.494,0.33299999999999996,0.9,5.7,3.2,16.2,1.1,0.0,10.6
2758,2016,GSW,Andre Iguodala,32,8,222,15.8,0.534,0.364,0.16399999999999998,5.0,13.1,9.2,18.8,3.0,0.6,10.6
2759,2016,MIL,Giannis Antetokounmpo,21,6,222,20.2,0.6609999999999999,0.147,0.387,4.2,18.5,11.5,10.9,1.6,1.8,15.4
2760,2016,CLE,Mo Williams,33,7,218,17.3,0.546,0.39299999999999996,0.135,0.5,9.1,4.9,27.3,1.2,0.4,10.4
2761,2016,ATL,Kyle Korver,34,7,218,12.8,0.624,0.5,0.036000000000000004,0.0,12.4,6.4,13.4,1.4,0.4,9.5
2762,2016,BRK,Thaddeus Young,27,7,217,16.1,0.502,0.057,0.068,10.9,18.8,14.6,10.0,1.6,1.6,13.4
2763,2016,NOP,Eric Gordon,27,6,217,13.7,0.546,0.522,0.2,1.4,8.8,4.8,13.9,1.1,0.4,10.9
2764,2016,MIL,Jerryd Bayless,27,7,216,11.9,0.535,0.49200000000000005,0.254,1.1,7.9,4.6,20.3,1.4,1.1,16.7
